BW_ID	WKT	IslandName	Date	Start	End	Name	Function	Start_Function	End_Function	Use	Start_Use	End_Use	Typology	Start_Typology	End_Typology	Height	Material	Architect	Patron	Owner	Start_Owner	End_Owner	Tenant	Start_Tenant	End_Tenant	SHP_Lenght	SHP_Area
SS_BLDG_014	MULTIPOLYGON (((1370032.94292584 5692870.25491799,1370037.09031622 5692866.70569735,1370044.11631411 5692860.69283354,1370029.99649351 5692843.97019106,1370018.97627021 5692853.8264445,1370032.94292584 5692870.25491799)))	San Secondo	1697	1500-01-01	1849-12-31	Cavana	Public	1500-01-01	1849-12-31	Accomodation	1500-01-01	1849-12-31	Shelter for boats	1500-01-01	1849-12-31		Brick ; Stone		89	88	1500-01-01	1797-05-11	42	1534-01-01	1806-07-27	51.1677531507492	157.628964502879
SS_BLDG_014	MULTIPOLYGON (((1370018.97627021 5692853.8264445,1370032.94292584 5692870.25491799,1370037.09031622 5692866.70569735,1370044.11631411 5692860.69283354,1370029.99649351 5692843.97019106,1370018.97627021 5692853.8264445)))	San Secondo	1500	1500-01-01	1849-12-31	Cavana	Public	1500-01-01	1849-12-31	Accomodation	1500-01-01	1849-12-31	Shelter for boats	1500-01-01	1849-12-31		Brick ; Istrian marble		89	88	1500-01-01	1797-05-11	42	1534-01-01	1806-07-27	51.1677531507492	157.628964507158
SS_BLDG_014	MULTIPOLYGON (((1370018.97627021 5692853.8264445,1370032.94292584 5692870.25491799,1370037.09031622 5692866.70569735,1370044.11631411 5692860.69283354,1370029.99649351 5692843.97019106,1370018.97627021 5692853.8264445)))	San Secondo	1839	1500-01-01	1849-12-31	Cavana	Public	1500-01-01	1849-12-31	Accomodation	1500-01-01	1849-12-31	Shelter for boats	1500-01-01	1849-12-31		Brick ; Istrian marble		89	Austrian Empire	1814-04-20	1866-10-20				51.1677531507492	157.628964507158
SS_BLDG_014	MULTIPOLYGON (((1370018.97627021 5692853.8264445,1370032.94292584 5692870.25491799,1370037.09031622 5692866.70569735,1370044.11631411 5692860.69283354,1370029.99649351 5692843.97019106,1370018.97627021 5692853.8264445)))	San Secondo	1839	1500-01-01	1849-12-31	Cavana	Public	1500-01-01	1849-12-31	Accomodation	1500-01-01	1849-12-31	Shelter for boats	1500-01-01	1849-12-31		Brick ; Istrian marble		89	Austrian Empire	1814-04-20	1866-10-20				51.1677531507492	157.628964507158
SS_BLDG_014	MULTIPOLYGON (((1370032.94292584 5692870.25491799,1370037.09031622 5692866.70569735,1370044.11631411 5692860.69283354,1370029.99649351 5692843.97019106,1370018.97627021 5692853.8264445,1370032.94292584 5692870.25491799)))	San Secondo	1717	1500-01-01	1849-12-31	Cavana	Public	1500-01-01	1849-12-31	Accomodation	1500-01-01	1849-12-31	Shelter for boats	1500-01-01	1849-12-31		Brick ; Stone		89	88	1500-01-01	1797-05-11	42	1534-01-01	1806-07-27	51.1677531507492	157.628964502879
SS_BLDG_015	MULTIPOLYGON (((1370035.86769636 5692831.87243614,1370039.04403965 5692836.23946212,1370040.13073091 5692837.59237866,1370041.62490136 5692836.55619671,1370053.16902368 5692852.94557891,1370063.81205817 5692868.4206172,1370065.70823178 5692871.3937093,1370076.17815143 5692863.11023088,1370072.60060337 5692858.6567972,1370052.52091105 5692830.28559567,1370050.57013861 5692827.82482187,1370051.55612807 5692827.06431821,1370046.82434594 5692821.49859567,1370043.82714586 5692824.28451532,1370035.86769636 5692831.87243614)))	San Secondo	1839	1806-07-28	1849-12-31	Batteria	Public	1806-07-28	1849-12-31	Military	1806-07-28	1849-12-31	Military battery	1806-07-28	1849-12-31		Brick ; Istrian marble			Austrian Empire	1814-04-20	1866-10-20				92.5096036461764	322.580300141092
SS_BLDG_015	MULTIPOLYGON (((1370035.86769636 5692831.87243614,1370039.04403965 5692836.23946212,1370040.13073091 5692837.59237866,1370041.62490136 5692836.55619671,1370053.16902368 5692852.94557891,1370063.81205817 5692868.4206172,1370065.70823178 5692871.3937093,1370076.17815143 5692863.11023088,1370072.60060337 5692858.6567972,1370052.52091105 5692830.28559567,1370050.57013861 5692827.82482187,1370051.55612807 5692827.06431821,1370046.82434594 5692821.49859567,1370043.82714586 5692824.28451532,1370035.86769636 5692831.87243614)))	San Secondo	1839	1806-07-28	1849-12-31	Batteria	Public	1806-07-28	1849-12-31	Military	1806-07-28	1849-12-31	Military battery	1806-07-28	1849-12-31		Brick ; Istrian marble			Austrian Empire	1814-04-20	1866-10-20				92.5096036461764	322.580300141092
SS_BLDG_016	MULTIPOLYGON (((1370183.61633386 5692867.15145404,1370183.5308537 5692866.95708679,1370182.69953792 5692867.3341201,1370179.45602981 5692868.80502054,1370180.8602456 5692871.39621271,1370183.30375507 5692875.90505541,1370188.34190626 5692885.20189124,1370188.86041189 5692886.1589073,1370188.8656482 5692886.16854676,1370189.60485186 5692885.7533249,1370192.90509533 5692883.89926334,1370193.01211812 5692883.83941778,1370193.01211812 5692883.83941778,1370191.17418318 5692880.67808329,1370191.17418318 5692880.67808329,1370189.46797747 5692877.84012008,1370187.59803486 5692874.71053476,1370184.3924373 5692868.7386705,1370184.2928695 5692868.53281285,1370184.27055897 5692868.48874079,1370184.27055897 5692868.48874079,1370183.90473826 5692867.80723636,1370183.61633386 5692867.15145404)))	San Secondo	1697	1563-01-01	1849-12-31	Magazzino	Private	1563-01-01	1806-07-27	Service	1563-01-01	1849-12-31	Warehouse	1563-01-01	1849-12-31		Brick		42	42	1563-01-01	1806-07-27				33.9028463184265	43.0848513789424
SS_BLDG_016	MULTIPOLYGON (((1370183.60102435 5692867.10231028,1370183.5308537 5692866.95708679,1370182.69953792 5692867.3341201,1370179.45602981 5692868.80502054,1370180.8602456 5692871.39621271,1370183.30375507 5692875.90505541,1370188.34190626 5692885.20189124,1370188.86041189 5692886.1589073,1370188.8656482 5692886.16854676,1370189.60485186 5692885.7533249,1370192.90509533 5692883.89926334,1370193.01211812 5692883.83941778,1370193.0591612 5692883.81319052,1370193.00185883 5692883.71785716,1370191.17418318 5692880.67808329,1370189.46797747 5692877.84012008,1370187.59803486 5692874.71053476,1370184.3924373 5692868.7386705,1370184.2928695 5692868.53281285,1370184.27055897 5692868.48874079,1370184.23763107 5692868.4183967,1370183.90942415 5692867.80347169,1370183.60102435 5692867.10231028)))	San Secondo	1839	1500-01-01	1849-12-31	Magazzino	Public	1806-07-28	1849-12-31	Military	1806-07-28	1849-12-31	Warehouse	1500-01-01	1849-12-31		Brick			Austrian Empire	1814-04-20	1866-10-20				33.9415656530877	43.1375600670842
SS_BLDG_016	MULTIPOLYGON (((1370183.60102435 5692867.10231028,1370183.5308537 5692866.95708679,1370182.69953792 5692867.3341201,1370179.45602981 5692868.80502054,1370180.8602456 5692871.39621271,1370183.30375507 5692875.90505541,1370188.34190626 5692885.20189124,1370188.86041189 5692886.1589073,1370188.8656482 5692886.16854676,1370189.60485186 5692885.7533249,1370192.90509533 5692883.89926334,1370193.01211812 5692883.83941778,1370193.0591612 5692883.81319052,1370193.00185883 5692883.71785716,1370191.17418318 5692880.67808329,1370189.46797747 5692877.84012008,1370187.59803486 5692874.71053476,1370184.3924373 5692868.7386705,1370184.2928695 5692868.53281285,1370184.27055897 5692868.48874079,1370184.23763107 5692868.4183967,1370183.90942415 5692867.80347169,1370183.60102435 5692867.10231028)))	San Secondo	1839	1500-01-01	1849-12-31	Magazzino	Public	1806-07-28	1849-12-31	Military	1806-07-28	1849-12-31	Warehouse	1500-01-01	1849-12-31		Brick			Austrian Empire	1814-04-20	1866-10-20				33.9415656530877	43.1375600670842
SS_BLDG_016	MULTIPOLYGON (((1370183.60102435 5692867.10231028,1370183.5308537 5692866.95708679,1370182.69953792 5692867.3341201,1370179.45602981 5692868.80502054,1370180.8602456 5692871.39621271,1370183.30375507 5692875.90505541,1370188.34190626 5692885.20189124,1370188.86041189 5692886.1589073,1370188.8656482 5692886.16854676,1370189.60485186 5692885.7533249,1370192.90509533 5692883.89926334,1370193.01211812 5692883.83941778,1370193.0591612 5692883.81319052,1370193.00185883 5692883.71785716,1370191.17418318 5692880.67808329,1370189.46797747 5692877.84012008,1370187.59803486 5692874.71053476,1370184.3924373 5692868.7386705,1370184.2928695 5692868.53281285,1370184.27055897 5692868.48874079,1370184.23763107 5692868.4183967,1370183.90942415 5692867.80347169,1370183.60102435 5692867.10231028)))	San Secondo	1789	1563-01-01	1849-12-31	Magazzino	Private	1563-01-01	1806-07-27	Service	1563-01-01	1849-12-31	Warehouse	1563-01-01	1849-12-31		Brick		42	42	1534-01-01	1806-07-27				33.9415656530877	43.1375600670842
SS_BLDG_016	MULTIPOLYGON (((1370183.61633386 5692867.15145404,1370183.5308537 5692866.95708679,1370182.69953792 5692867.3341201,1370179.45602981 5692868.80502054,1370180.8602456 5692871.39621271,1370183.30375507 5692875.90505541,1370188.34190626 5692885.20189124,1370188.86041189 5692886.1589073,1370188.8656482 5692886.16854676,1370189.60485186 5692885.7533249,1370192.90509533 5692883.89926334,1370193.01211812 5692883.83941778,1370193.01211812 5692883.83941778,1370191.17418318 5692880.67808329,1370191.17418318 5692880.67808329,1370189.46797747 5692877.84012008,1370187.59803486 5692874.71053476,1370184.3924373 5692868.7386705,1370184.2928695 5692868.53281285,1370184.27055897 5692868.48874079,1370184.27055897 5692868.48874079,1370183.90473826 5692867.80723636,1370183.61633386 5692867.15145404)))	San Secondo	1717	1563-01-01	1849-12-31	Magazzino	Private	1563-01-01	1806-07-27	Service	1563-01-01	1849-12-31	Warehouse	1563-01-01	1849-12-31		Brick		42	42	1563-01-01	1806-07-27				33.9028463184265	43.0848513789424
SS_BLDG_017	MULTIPOLYGON (((1370065.6457473 5692867.65079106,1370071.2642008 5692881.5255545,1370100.35444686 5692867.71915643,1370094.92017178 5692855.03023927,1370065.6457473 5692867.65079106)))	San Secondo	1789	1608-01-01	1820-12-31	Chiesa	Private	1608-01-01	1806-07-27	Religious	1608-01-01	1806-07-27	Church	1608-01-01	1820-12-31		Brick ; Istrian marble		42	42	1534-01-01	1806-07-27				65.1657669977359	226.718730191543
SS_BLDG_017	MULTIPOLYGON (((1370065.6457473 5692867.65079106,1370071.2642008 5692881.5255545,1370100.35444686 5692867.71915643,1370094.92017178 5692855.03023927,1370065.6457473 5692867.65079106)))	San Secondo	1717	1608-01-01	1820-12-31	Chiesa	Private	1608-01-01	1806-07-27	Religious	1608-01-01	1806-07-27	Church	1608-01-01	1806-07-27		Brick ; Istrian marble		42	42	1534-01-01	1806-07-27				65.1657669977359	226.718730191543
SS_BLDG_017	MULTIPOLYGON (((1370065.6457473 5692867.65079106,1370071.2642008 5692881.5255545,1370100.35444686 5692867.71915643,1370094.92017178 5692855.03023927,1370065.6457473 5692867.65079106)))	San Secondo	1697	1608-01-01	1820-12-31	Chiesa	Private	1608-01-01	1806-07-27	Religious	1608-01-01	1806-07-27	Church	1608-01-01	1806-07-27		Brick ; Istrian marble		42	42	1534-01-01	1806-07-27				65.1657669977359	226.718730191543
SS_BLDG_018	MULTIPOLYGON (((1370074.49067097 5692863.83487917,1370094.92017178 5692855.03023927,1370100.02093469 5692866.94018281,1370100.35444686 5692867.71915643,1370102.71466089 5692866.71487634,1370106.95771608 5692861.95596787,1370098.79480707 5692844.41818253,1370085.90868995 5692849.0488838,1370088.24243836 5692854.49201467,1370080.77570317 5692857.53264817,1370079.66618389 5692855.1313832,1370072.60060337 5692858.6567972,1370074.49067097 5692863.83487917)))	San Secondo	1789	1672-01-01	1820-12-31	Sacrestia	Private	1672-01-01	1806-07-27	Religious	1672-01-01	1806-07-27	Sacristy	1672-01-01	1806-07-27		Brick ; Istrian marble	84	42	42	1672-01-01	1806-07-27				75.8198824755607	146.080709125024
SS_BLDG_018	MULTIPOLYGON (((1370094.92017178 5692855.03023927,1370100.02093469 5692866.94018281,1370100.35444686 5692867.71915643,1370102.71466089 5692866.71487634,1370106.95771608 5692861.95596787,1370102.21440406 5692851.76546769,1370094.92017178 5692855.03023927)))	San Secondo	1697	1672-01-01	1820-12-31	Sacrestia	Private	1672-01-01	1806-07-27	Religious	1672-01-01	1806-07-27	Sacristy	1672-01-01	1806-07-27		Brick ; Istrian marble		84	42	1672-01-01	1806-07-27				29.4363663421932	52.1430136735508
SS_BLDG_018	MULTIPOLYGON (((1370094.92017178 5692855.03023927,1370100.02093469 5692866.94018281,1370100.35444686 5692867.71915643,1370102.71466089 5692866.71487634,1370106.95771608 5692861.95596787,1370102.21440406 5692851.76546769,1370094.92017178 5692855.03023927)))	San Secondo	1717	1672-01-01	1820-12-31	Sacrestia	Private	1672-01-01	1806-07-27	Religious	1672-01-01	1806-07-27	Sacristy	1672-01-01	1806-07-27		Brick ; Istrian marble	84	42	42	1672-01-01	1806-07-27				29.4363663421932	52.1430136735508
SS_BLDG_019	MULTIPOLYGON (((1370073.7283619 5692887.8809194,1370078.2934927 5692885.62981698,1370090.97603084 5692879.61069657,1370091.9049616 5692879.16993062,1370105.04914695 5692872.93159933,1370105.21713862 5692872.85180891,1370102.71466089 5692866.71487634,1370100.35444686 5692867.71915643,1370088.7814231 5692873.21177862,1370071.2642008 5692881.5255545,1370073.7283619 5692887.8809194)))	San Secondo	1697	1607-01-01	1820-12-31	Loggia	Private	1607-01-01	1806-07-27	Religious	1607-01-01	1806-07-27	Loggia	1607-01-01	1806-07-27		Brick ; Istrian marble	37	42	42	1607-01-01	1806-07-27				58.3393134654195	115.248259002748
SS_BLDG_019	MULTIPOLYGON (((1370073.7283619 5692887.8809194,1370078.2934927 5692885.62981698,1370090.97603084 5692879.61069657,1370091.9049616 5692879.16993062,1370105.04914695 5692872.93159933,1370105.21713862 5692872.85180891,1370102.71466089 5692866.71487634,1370100.35444686 5692867.71915643,1370088.7814231 5692873.21177862,1370071.2642008 5692881.5255545,1370073.7283619 5692887.8809194)))	San Secondo	1789	1607-01-01	1820-12-31	Loggia	Private	1607-01-01	1806-07-27	Religious	1607-01-01	1806-07-27	Loggia	1607-01-01	1806-07-27		Brick ; Istrian marble	37	42	42	1607-01-01	1806-07-27				58.3393134654195	115.248259002748
SS_BLDG_019	MULTIPOLYGON (((1370073.7283619 5692887.8809194,1370078.2934927 5692885.62981698,1370090.97603084 5692879.61069657,1370091.9049616 5692879.16993062,1370105.04914695 5692872.93159933,1370105.21713862 5692872.85180891,1370102.71466089 5692866.71487634,1370100.35444686 5692867.71915643,1370088.7814231 5692873.21177862,1370071.2642008 5692881.5255545,1370073.7283619 5692887.8809194)))	San Secondo	1717	1607-01-01	1820-12-31	Loggia	Private	1607-01-01	1806-07-27	Religious	1607-01-01	1806-07-27	Loggia	1607-01-01	1806-07-27		Brick ; Istrian marble	37	42	42	1607-01-01	1806-07-27				58.3393134654195	115.248259002748
SS_BLDG_020	MULTIPOLYGON (((1370102.71466089 5692866.71487634,1370105.21713862 5692872.85180891,1370112.49761924 5692885.30403782,1370115.63437918 5692890.72028196,1370122.00445474 5692903.09288153,1370108.84869997 5692910.12521109,1370105.78833576 5692911.76121598,1370102.0009008 5692913.7856521,1370100.44116532 5692911.57767338,1370096.21735131 5692913.98652469,1370097.82852147 5692916.4971992,1370081.25933089 5692925.99556569,1370086.89757517 5692932.31906561,1370087.86403599 5692933.49983763,1370088.53330963 5692934.15881201,1370092.89514662 5692939.0409535,1370098.72257007 5692935.64636494,1370110.23362922 5692928.94082744,1370128.44345237 5692918.33315286,1370132.82133443 5692915.78293391,1370148.13361549 5692906.86322441,1370146.41149965 5692903.88720508,1370140.41153857 5692891.07409209,1370136.60720666 5692892.74899453,1370130.91082051 5692883.00881375,1370117.63896901 5692857.93114305,1370106.95771608 5692861.95596787,1370102.71466089 5692866.71487634)))	San Secondo	1789	1738-01-01	1838-12-31	Dormitorio ; Refettorio	Private	1738-01-01	1806-07-27	Religious	1738-01-01	1806-07-27	Dormitory ; Refectory	1738-01-01	1806-07-27		Brick ; Istrian marble		42	42	1738-01-01	1806-07-27				178.312490467	919.260534528467
SS_BLDG_021	MULTIPOLYGON (((1370055.57203413 5692896.83344027,1370061.06507786 5692903.22407121,1370061.36261805 5692903.56030484,1370081.14652034 5692895.32626756,1370081.49602162 5692896.14100766,1370082.64450803 5692895.64531752,1370078.2934927 5692885.62981698,1370073.7283619 5692887.8809194,1370073.56673734 5692887.41180052,1370055.57203413 5692896.83344027)))	San Secondo	1789	1777-01-01	1838-12-31	Cavana	Private	1777-01-01	1806-07-27	Service	1777-01-01	1838-12-31	Shelter for boats	1777-01-01	1838-12-31		Brick ; Istrian marble	38	42	42	1777-01-01	1806-07-27				48.6135456156153	112.651852900495
SS_BLDG_022	MULTIPOLYGON (((1370097.25640766 5692885.46796197,1370097.67432563 5692885.44540619,1370098.08200375 5692885.35028268,1370098.46704032 5692885.18567509,1370098.81782033 5692884.95649143,1370099.12352726 5692884.66974932,1370099.37497234 5692884.33397033,1370099.56446418 5692883.95947109,1370099.68621171 5692883.55777521,1370099.73672132 5692883.14088274,1370099.71409787 5692882.72158469,1370099.6194309 5692882.31254872,1370099.45536746 5692881.92623528,1370099.22694146 5692881.574292,1370098.94100521 5692881.26757715,1370098.60648433 5692881.01543491,1370098.23322321 5692880.82531461,1370097.83284951 5692880.70302065,1370097.41734114 5692880.65248603,1370096.99942339 5692880.67504178,1370096.59173961 5692880.77002258,1370096.20656107 5692880.93463588,1370095.85592326 5692881.16381346,1370095.55022219 5692881.45069794,1370095.29877705 5692881.78647671,1370095.10927921 5692882.16083318,1370094.98753734 5692882.56267154,1370094.93702166 5692882.97942137,1370094.95950861 5692883.39886793,1370095.05431752 5692883.80789813,1370095.21838081 5692884.19421174,1370095.44680086 5692884.54601263,1370095.73273711 5692884.85272771,1370096.06726392 5692885.10501275,1370096.44052517 5692885.29513323,1370096.84089321 5692885.41728471,1370097.25640766 5692885.46796197)))	San Secondo	1789	1777-01-01	1838-12-31	Vera da pozzo	Private	1777-01-01	1806-07-27	Water supply	1777-01-01	1838-12-31	Wellhead	1777-01-01	1838-12-31	1.0	Istrian marble		42	42	1777-01-01	1806-07-27				10.5881542520481	8.89871760499042
SS_BLDG_023	MULTIPOLYGON (((1370110.90560128 5692885.95775797,1370111.6103145 5692887.41759079,1370113.24190569 5692886.6562482,1370112.49761924 5692885.30403782,1370110.90560128 5692885.95775797)),((1370107.31089479 5692887.57527549,1370107.78719517 5692889.10311255,1370110.07498464 5692888.27308555,1370109.37040787 5692886.81310399,1370107.31089479 5692887.57527549)),((1370102.0686655 5692890.21461603,1370102.39765429 5692891.64284054,1370104.59575237 5692890.67753863,1370104.0723765 5692889.4317545,1370102.0686655 5692890.21461603)),((1370097.28990139 5692892.32143655,1370097.61888952 5692893.7496616,1370099.34356832 5692892.86291781,1370098.91414094 5692891.62024968,1370097.28990139 5692892.32143655)),((1370092.21630864 5692894.79625179,1370092.63939202 5692896.22773088,1370094.83438597 5692895.35669036,1370094.31721222 5692893.92210069,1370092.21630864 5692894.79625179)),((1370087.81066313 5692897.0100625,1370088.4217899 5692898.44791243,1370090.42874089 5692897.57050249,1370089.72028106 5692896.22395,1370087.81066313 5692897.0100625)),((1370082.21694015 5692898.14482164,1370083.35777733 5692900.63950617,1370085.36134445 5692899.85651105,1370084.84121924 5692898.51645897,1370083.98522493 5692898.77109088,1370083.45550207 5692897.71397194,1370082.21694015 5692898.14482164)))	San Secondo	1789	1777-01-01	1838-12-31	Rastello	Private	1777-01-01	1806-07-27	Service	1777-01-01	1838-12-31	Fence	1777-01-01	1838-12-31		Brick		42	42	1777-01-01	1806-07-27				37.2623953740099	11.7436987719613
SS_BLDG_024	MULTIPOLYGON (((1370039.04403965 5692836.23946212,1370035.36913964 5692839.68715979,1370030.35832014 5692844.39861217,1370044.11631411 5692860.69283354,1370053.16902368 5692852.94557891,1370039.04403965 5692836.23946212)))	San Secondo	1697	1500-01-01	1838-12-31	Foresteria	Public	1500-01-01	1838-12-31	Accomodation	1500-01-01	1838-12-31	Guest house	1500-01-01	1838-12-31		Brick ; Istrian marble		90	88	1500-01-01	1797-05-11	42	1534-01-01	1806-07-27	47.0230201732414	126.609861793572
SS_BLDG_024	MULTIPOLYGON (((1370039.04403965 5692836.23946212,1370035.36913964 5692839.68715979,1370030.35832014 5692844.39861217,1370044.11631411 5692860.69283354,1370053.16902368 5692852.94557891,1370039.04403965 5692836.23946212)))	San Secondo	1717	1500-01-01	1838-12-31	Foresteria	Public	1500-01-01	1838-12-31	Accomodation	1500-01-01	1838-12-31	Guest house	1500-01-01	1838-12-31		Brick ; Istrian marble		90	88	1500-01-01	1797-05-11	42	1534-01-01	1806-07-27	47.0230201732414	126.609861793572
SS_BLDG_024	MULTIPOLYGON (((1370039.04403965 5692836.23946212,1370035.36913964 5692839.68715979,1370030.35832014 5692844.39861217,1370044.11631411 5692860.69283354,1370053.16902368 5692852.94557891,1370039.04403965 5692836.23946212)))	San Secondo	1789	1500-01-01	1838-12-31	Foresteria	Public	1500-01-01	1838-12-31	Accomodation	1500-01-01	1838-12-31	Guest house	1500-01-01	1838-12-31		Brick ; Istrian marble		90	88	1500-01-01	1797-05-11	42	1534-01-01	1806-07-27	47.0230201732414	126.609861793572
SS_BLDG_024	MULTIPOLYGON (((1370039.04403965 5692836.23946212,1370035.36913964 5692839.68715979,1370030.35832014 5692844.39861217,1370044.11631411 5692860.69283354,1370053.16902368 5692852.94557891,1370039.04403965 5692836.23946212)))	San Secondo	1500	1500-01-01	1838-12-31	Foresteria	Public	1500-01-01	1838-12-31	Accomodation	1500-01-01	1838-12-31	Guest house	1500-01-01	1838-12-31		Brick ; Istrian marble		90	88	1500-01-01	1797-05-11	42	1534-01-01	1806-07-27	47.0230201732414	126.609861793572
SS_BLDG_025	MULTIPOLYGON (((1370076.97555764 5692849.7028542,1370079.66618389 5692855.1313832,1370080.77570317 5692857.53264817,1370088.24243836 5692854.49201467,1370085.90868995 5692849.0488838,1370084.715093 5692846.54853802,1370083.4192301 5692847.0850257,1370076.97555764 5692849.7028542)))	San Secondo	1789	1734-01-01	1820-12-31	Campanile	Private	1734-01-01	1806-07-27	Religious	1734-01-01	1806-07-27	Bell tower	1734-01-01	1820-12-31		Brick ; Istrian marble		42	42	1734-01-01	1806-07-27				23.7247121454433	35.1365911076357
SS_BLDG_026	MULTIPOLYGON (((1370045.44353241 5692822.78177392,1370050.42683468 5692828.06556944,1370052.52091105 5692830.28559567,1370062.26775377 5692822.31970115,1370065.16577684 5692819.95139069,1370065.53449885 5692820.19054933,1370067.00710293 5692818.95513995,1370066.22992004 5692818.10180062,1370059.86333687 5692811.11041393,1370052.68279105 5692816.82182687,1370051.57899014 5692817.66718716,1370046.82434594 5692821.49859567,1370045.44353241 5692822.78177392)))	San Secondo	1789	1563-01-01	1838-12-31	Lavatorio	Private	1563-01-01	1806-07-27	Service	1563-01-01	1838-12-31	Washhouse	1563-01-01	1838-12-31		Brick		42	42	1563-01-01	1806-07-27				40.8189587059211	94.123981324953
SS_BLDG_026	MULTIPOLYGON (((1370045.44353241 5692822.78177392,1370050.42683468 5692828.06556944,1370052.52091105 5692830.28559567,1370062.26775377 5692822.31970115,1370065.16577684 5692819.95139069,1370065.53449885 5692820.19054933,1370067.00710293 5692818.95513995,1370066.22992004 5692818.10180062,1370059.86333687 5692811.11041393,1370051.57899014 5692817.66718716,1370046.82434594 5692821.49859567,1370045.44353241 5692822.78177392)))	San Secondo	1717	1563-01-01	1838-12-31	Lavatorio	Private	1563-01-01	1806-07-27	Service	1563-01-01	1838-12-31	Wash house	1563-01-01	1838-12-31		Brick		42	42	1563-01-01	1806-07-27				40.8188179011757	94.1815941409493
SS_BLDG_026	MULTIPOLYGON (((1370045.44353241 5692822.78177392,1370050.42683468 5692828.06556944,1370052.52091105 5692830.28559567,1370062.26775377 5692822.31970115,1370065.16577684 5692819.95139069,1370065.53449885 5692820.19054933,1370067.00710293 5692818.95513995,1370066.22992004 5692818.10180062,1370059.86333687 5692811.11041393,1370051.57899014 5692817.66718716,1370046.82434594 5692821.49859567,1370045.44353241 5692822.78177392)))	San Secondo	1697	1563-01-01	1838-12-31	Lavatorio	Private	1563-01-01	1806-07-27	Service	1563-01-01	1838-12-31	Wash house	1563-01-01	1838-12-31		Brick		42	42	1563-01-01	1806-07-27				40.8188179011757	94.1815941409493
SS_BLDG_027	MULTIPOLYGON (((1370148.13361549 5692906.86322441,1370149.97452303 5692905.79068784,1370153.62493055 5692903.66433851,1370156.84691797 5692901.99135636,1370152.99567644 5692895.33595108,1370151.4755324 5692892.70897276,1370144.69141176 5692896.66091407,1370149.58589382 5692905.11883511,1370147.81641045 5692906.31511817,1370148.13361549 5692906.86322441)))	San Secondo	1789	1777-01-01	1838-12-31	Legnaia	Private	1777-01-01	1806-07-27	Service	1777-01-01	1838-12-31	Woodshed	1777-01-01	1838-12-31		Brick		42	42	1777-01-01	1806-07-27				28.8345566114051	41.6552530786949
SS_BLDG_028	MULTIPOLYGON (((1370181.57335137 5692893.77263881,1370185.95150212 5692901.68280715,1370189.85460484 5692899.50800326,1370183.84244989 5692888.64604322,1370183.814252 5692888.60421416,1370179.76937569 5692890.39120774,1370181.57335137 5692893.77263881)))	San Secondo	1717	1563-01-01	1838-12-31	Pontile	Public	1563-01-01	1838-12-31	Service	1563-01-01	1838-12-31	Dock	1563-01-01	1838-12-31	1.0	Wood		89	88	1563-01-01	1797-05-11	42	1534-01-01	1806-07-27	24.0036448863477	27.80572856545
